date,buyer_country,supplier_country,buyer,supplier,buyer_address,supplier_address,notify_party,notify_address,manufacturer,origin_country,destination_country,port_of_loading,port_of_discharge,hs_code,product_description,shipping_marks,quantity,quantity_unit,weight_kg,amount_usd,bill_number,container_number,brand
2025-02-24,越南,中国,CÔNG TY TNHH XNK CAO LỘC PHÁT,DONGXING CITY XING LONG TRADE LIMITED,"No. 298, Mac Dinh Chi Street, Ninh Duong Ward, Mong Cai City, Quang Ninh Province, Vietnam","NO.26, LANE 3, DONGXING TOWN, JIANG NA STREET, DONGXING CITY, GUANGXI, CHINA, CN",,,,China,,,,84821000,"Ổ bi trượt vuông bằng thép, dùng cho thanh trượt tuyến tính của máy khắc gỗ CNC, model HGW35CC, kích thước (48x100x113)mm, hiệu HW, mới 100%,Square steel slide bearing, used for linear slide of CNC wood carving machine, model HGW35CC, size (48x100x113)mm, HW brand, 100% new",,25.0,Pieces,0.0,557.5,,,
2025-11-07,菲律宾,中国香港,NEXPERIA PHILIPPINES INC,NEXPERIA HONG KONG,"PHILIPS AVENUE, LISP I-SEZ, BO. DIEZMO, CABUYAOLAGUNA 4025PHILIPPINES",,,,,HONG KONG,,,,84828000000,LINEAR BEARING,,32.0,PIECE,0.76,557.411,3415223486,,
2025-10-21,印度,中国,NEEDLES BEARINGS INDIA,YIBO YUAN LINQING CITY PRECISION,,"MACHINERY CO LTD,ADDRESS.INDUSTRIAL PARK,BACHALU TOWN ,LINQING CITY LIAOCHENG CITY,SHANDONG PROVINCE CHINA",,,,China (CN),,Beijing,CHENNAI AIR CARGO ACC (INMAA4),84821090,LINEAR BEARING PART NO LMFM40LUU HC LINEAR BEARING PART NO LMFM40LUU HC,,60.0,PCS,0.0,556.27,,,
2025-03-01,印度,中国,ROLLON INDIA PRIVATE LIMITED,ROLLON S R L,"SY NO. 261, K NO. 1056, 1037 1,104  21, GB PALYA, HOGASANDRA V ",,,,,CHINA,,Milan,BANGALORE ACC (INBLR4),84828000,RGAP43R ROTELLA ECC PIANA GOTICA CON CODOLINO X GUID TG LINEAR MOTION COMPONENTS (SLIDER WITH ROLLER BEARING)RGAP43R ROTELLA ECC PIANA GOTICA CON CODOLINO X GUID TG LINE,,176.0,PCS,0.0,556.1539,YTED7EJ8VBFP3,,
2025-08-21,印度,中国,AMBICA IMPEX,ZHEJIANG OUYI BEARING MANUFACTURE CO LTD,N/A N/A,"ADD NO 701# JIANGNAN STREET, LISHUI , Zhejiang, CHINA SDNF CHINA",,,,China (CN),,Shanghai,,84821090,Linear bearing Block (HGW15 CA) Linear bearing Block (HGW15 CA),,200.0,NOS,0.0,556.13,,,
2025-06-16,印度,中国,BOMAG INDIA PRIVATE LIMITED,BOMAG CHANGZHOU CONSTRUCTION MACHINERY CO LTD,"1206 LODHA SUPREMUS SENAPATI B ROA  D,LOWER PAREL WEST MUMBAI 13 ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84821090,5164001 Linear ball bearing (PRODUCTION PARTS FOR ROAD ROLLER)5164001 Linear ball bearing (PRODUCTION PARTS FOR ROAD ROLLE,,30.0,NOS,0.0,555.5498,WVCWEM62HV3D3,,
2025-03-12,越南,中国台湾,CÔNG TY TNHH MISUMI VIỆT NAM - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,MISUMI TAIWAN CORP,"Room 901, 9th Floor, Sacom-Chip Sang Building, Lot T2-4, Street D1, High-Tech Park, Tan Phu Ward, Thu Duc City, Ho Chi Minh City","9F-1, NO.126, SEC.4, NANJING E.RD., TAIPEI,10595, TAIWAN., TW",,,,Taiwan,,,,84828000,"Thanh trượt tuyến tính có ổ bi, nhãn hiệu MISUMI, mới 100%, code: C-SV2R24-580,Linear slide with ball bearing, MISUMI brand, 100% new, code: C-SV2R24-580",,12.0,Pieces,0.0,555.5273,,,
2025-12-13,秘鲁,中国,IMPORTADORA Y DISTRIBUIDORA DE RETENES R,KAIYUAN SHIPPING CO LTD,AV. RAMON CARCAMO NRO. 506,,,,,"CHINA, PEOPLE'S REPUBLIC OF",,NINGBO LISHE INTERNATIONAL APT,,8482100000,"RODAMIENTO LINEAL, KMK, ROD-3450 REPUESTO PARA MAQUINAS QUE REQUIEREN ALTA PRECISION DE POSICIONAMIENTO, REPETIBILIDAD Y RI RODAMIENTOS INDUSTRIALES DE ACERO DONDE RECIRCULAN UNAS PEQUENAS BOLAS DE ACERO QUE PERMIT LINEAR BEARING DE ACERO",,40.0,UNITS,35.45,555.31,,,
2025-02-25,印度,中国,INDO MIM LIMITED,DONGGUAN YHD SUPPLY CHAIN MANAGEMENT CO LTD,"213/(539/A), STREET.NO.7, LANE.NO.2 HIMAYAT NAGAR, ",,,,,CHINA,,Shanghai,BANGALORE ACC (INBLR4),84828000,"GUIDE LINEAR BEARING WITH FLANGE (NICKEL PLATING),LMJ73-D8,44NOS(JIGS & FIXTURE PARTS)GUIDE LINEAR BEARING WITH FLANGE (NICKEL PLATING),LMJ73-D8,4",,44.0,NOS,0.0,555.1555,3LV6AJYZI0KQJ,,
2025-11-07,印度,中国,AGARWAL INDUSTRIES,CHANGZHOU FOLEVO PRECISION MACHINER,4 Ground Floor HARESH CHAMBER SAMUEL STREET VADGADI,"Y CO., LTD NO. 288, XIAXI WEST ROAD , JIAZE TOWN, WUJIN DISTRICT, CHANG ZHOU CITY, JIANGSU CHINA",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR BALL BEARING SBR20 UU With Clips LINEAR BALL BEARING,,500.0,PCS,0.0,555.07,,,
2025-03-25,越南,中国,CÔNG TY TNHH CÔNG NGHIỆP KTL,NINGBO MIKATE TRANSMISSION TECHNOLOGY CO LTD,"25/A85 NA12 Street, Viet Sing Residential Area, T.15, Binh Giao Quarter, Thuan Giao Ward, Thuan An City, Binh Duong Province","NO.9 SHANGSHAO EAST AREA, ZHUANGQIAO STREET, JIANGBEI DISTRICT, NINGBO CHINA, CN",,,,China,,,,84828000,"Bạc đạn bằng thép-linear bearing, hiệu MYT, model LMH12LUU, kích thước dr12*D21*L57mm, hàng mới 100%,Steel linear bearing, MYT brand, model LMH12LUU, size dr12*D21*L57mm, 100% new",,192.0,Pieces,0.0,554.88,,,
2025-11-12,越南,中国,CÔNG TY TNHH REGINA MIRACLE INTERNATIONAL VIỆT NAM,MAKERBONI MECHANICS SHANGHAI CO LTD,"No. 9, East-West Road, VSIP Hai Phong Industrial and Service Zone, Thuy Nguyen Ward, Hai Phong City, Vietnam","ROOM 4070, 4TH FLOOR, BUILDING 22, NO.85, MINGNAN ROAD, ZHONGSHAN STREET,SONGJIANG DISTRICT, SHANGHAI, CHINA",,,,Japan,,,,84828000,"VDW0180249#&BEARING,LINEAR - Bộ bạc đạn trượt đầu cắt máy cắt vải 59486001, hàng mới 100%,VDW0180249#&BEARING,LINEAR - Sliding bearing set for fabric cutting machine 59486001, 100% brand new.",,3.0,Set,0.0,554.79,,,
2025-04-15,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTUR,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMK12UU (BRAND - MA) LINEAR MOTION BEARINGS,,800.0,PCS,0.0,554.4344,GZ6HW5WC9YCWX,,
2025-02-20,印度,中国香港,BHAVI IMPEX,AMLAND GLOBE HK ENTERPRISE LTD,"108,SHUBH SANDESH, 16,  HANSRAJ LANE, BYCULLA, ",,,,,HONG KONG,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,"LINEAR BEARING BRAND:HL ,ITEM NO.LMF25LUU NI LINEAR BEARING",,48.0,NOS,0.0,554.4336,U6066D9M8DSTU,,
2025-11-20,印度,中国,SAAVIK ENTERPRISES,SKYWALK INDUSTRIES GROUP LIMITED,,"UNIT 04-05,16/F THE BROADWAY NO 5 4-6 2 LOCK HART RD WANCHAI HK CHINA",,,,China (CN),,Ningbo,MUNDRA PORT &amp; SEZ LTD (INAJM6),84821090,ASSORTED TYPES OF LINEAR BALL BUSH BEARING 22  CHAIN (SPARE PARTS),,1000.0,PCS,0.0,554.04,,,
2025-10-09,越南,中国,CÔNG TY TNHH JADE M - TECH,WUXI J WELL IMPORT AND EXPORT TRADING CO LTD,"Land Lot No. Tt3-09, Land Jam, Thuong Cat Ward, Hanoi City, Vietnam","YANGSHI CHUXIN INDUSTRIAL PARK, LUOSHE TOWN, HUISHAN DISTRICT, WUXI CITY, CN",,,,China,,,,84821000,"Con trượt MGN7C Z0C-T bộ phận của thanh tuyến tính dẫn hướng, bằng thép,có ổ bi,không hiệu, phụ tùng máy gia công kim loại. NSX: Wuxi J-Well, mới 100%,Slider MGN7C Z0C-T department of the linear guide, steel ball bearing,non-performance, machine parts metal machining. MANUFACTURER: Wuxi J-Well, 100% new",,200.0,Pieces,0.0,554.0,,,
2025-09-05,印度,中国,N J ENTERPRISES,DYNAMIC RICH INC LIMITED,"A-104, AVANI TOWER , D.G ROAD, OLD MULUND, MULUND WEST,","ROOM 707, CHENGGONG BUILDING, ZHONG SHAN DISTRICT, DALIAN CHINA 116000 SDNF CHINA",,,,China (CN),,Qingdao,,84828000,LINEAR MOTION BEARING LM50UU LINEAR MOTION BEARING LM50UU,,150.0,PCS,0.0,553.8,,,
2025-12-04,印度,中国,MOTHERSON ELECTRONIC COMPONENTS PRIVATE LIMITED,ELEGANT HK INTERNATIONAL TRADING CO LIMITED,"F-7 BLOCK B-1 MCIE ,  Mohan Cooperative Industrial Estate, ,  Mathura Road,Tugalkabad ,  SOUTH DELHI ,  DELHI,  110044 N/A",RM1801 EASEY COMM BLDG 253-261 HENN ESSY RD WANCHAI HONGKONG SDNF Hong Kong,,,,China (CN),,Hong Kong,CHENNAI AIR CARGO ACC (INMAA4),84821090,[8006949] Linear bearing LMK10L [8006949] Linear bearing LMK10L,,8.0,NOS,0.0,553.25,,,
2025-10-01,菲律宾,中国台湾,JB ELITE CORPORATION,HON PRECISION INC,UNIT6 AND7 2ND FLOOR LOT L PASEO DE CARMONA BRGY MADUYA CARMONACAVITE 4116PHILIPPINES,,,,,TAIWAN,,,,84828000000,2 LINEAR BEARING P02022006B,,2.0,PIECE,0.3,551.9938,884552432149,,
2025-03-02,印度,中国,KNOWELL INTERNATIONAL PRIVATE LIMITED,RHB PRECISION MACHINERY CO LTD,"20, NETAJI SUBHAS ROAD,  N/A",,,,,CHINA,,Shanghai,Kolkata,84828000,LINEAR MOTION GLIDING BEARINGS NO - POS 16 (BRAND - KHK) LINEAR MOTION GLIDING BEARINGS NO - POS 16 (BRAND - KHK),,324.0,PCS,0.0,551.6599,JRTAQCEL963R7,,
2025-09-22,印度,中国,CIU BEARING CO,TIANJIN TEXTILE GROUP IMPORT AND EXPORT INC,"502, SATGURU SUPREME, WALJI LADHA ROAD, MULUND WEST,","3YUNNAN ROAD, TIANJIN, CHINA Tianji n, , CHINA SDNF CHINA",,,,China (CN),,Qingdao,,84828000,LINEAR MOTION BEARINGS SME30UU LINEAR MOTION BEARINGS SME30UU,,200.0,NOS,0.0,551.2,,,
2025-07-30,印度,中国台湾,AMARA RAJA ENERGY & MOBILITY LIMITED,HITEC AUTOMATION CO LTD,RENIGUNTA CUDDAPAH RD  N/A,,,,,TAIWAN,,Taiyuan,CHENNAI AIR CARGO ACC (INMAA4),84821090,LINEAR BEARING-SCSSEBL20101-PO#2119016221 LINEAR BEARING-SCSSEBL20101-PO#2119016221,,2.0,PCS,0.0,550.8553,5HL4VRP6WLMIZ,,
2025-07-12,印度,中国,MISUMI INDIA PRIVATE LIMITED,MISUMI CHINA PRECISION MACHINERY,"3RD FL.ONYX BUILDING, NORTH MAIN  ROAD, KOREGAON PARIK ",,,,,CHINA,,Shanghai,BANGALORE ACC (INBLR4),84828000,LINEAR BALL BEARING-DA915623007789(STANDARD COMPONENTSFOR PRESS DIE AND PLASTIC MOLD)LINEAR BALL BEARING-DA915623007789(STANDARD COMPONENTSFOR PR,,24.0,PCS,0.0,550.6953,309J1L3WV4DN5,,
2025-06-30,印度,中国,MAHAVIR SALES CORPORATION,YIWU ZHITONG E COMMERCE FIRM,"128,NARAYAN DHURU STREET,MICRO  HOUSE,4TH FL ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMK 25 UU LINEAR MOTION BEARINGS LMK 25 UU,,500.0,PCS,0.0,550.5916,T7FO7SFY9XVX3,,
2025-07-09,印度,中国,KHS INNOVATION & ENGINEERING LLP,ZHEJIANG SIQIANG BEARING MANUFACTUR,"4A, KARIM BUILDING, 1ST FLOOR,142/  144, ABDUL REHMAN STREET ",,,,,CHINA,,Shanghai,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LM16UUOP KHS-LG LINEAR BEARINGS,,1000.0,PCS,0.0,550.5723,ZZJGP1M2HQBY3,,
2025-09-01,印度,中国,WEBSOL ENERGY SYSTEM LIMITED,WUXI LERIN NEW ENERGY TECHNOLOGY CO LTD,,ROOM 719 NO 1097 EAST TAIHU AVENUE DONGTING STREET XISHAN DISTRICT WUX SDNF China,,,,China (CN),,SHANGHAI,,84828000,LINEAR BEARING (FOC)(NCV)(DTLS AS PER INV),,4.0,PCS,0.0,550.25,,,
2025-06-09,越南,中国,CÔNG TY TNHH KHOA HỌC KỸ THUẬT GOERTEK VINA,NANNING GOERTEK TRADING CO LTD,"Lot N-1, Que Vo Industrial Park (Expansion Area), Nam Son Ward, Bac Ninh City, Bac Ninh Province, Vietnam","F16-17, R&D BLD, HEADQUARTER BASE, OF NANNING-ASEAN AGRICULTURAL, SCIENCE & TECHNOLOGY DLT ENTERPRISE, NO.10 GAOXIN,3RD ROAD, NANNING CITY, CN",,,,Viet Nam,,,,84828000,"701020031548#&Thanh trượt tuyến tính có ổ bi model SSEB8-55 hiệu Misumi chất liệu bằng Inox dùng trong chuyền sản xuất sản phẩm, kích thước: D8*55mm, mới 100%, 701020031548,701020031548#&Linear slide with ball bearing model SSEB8-55 brand Misumi, made of stainless steel, used in product production line, size: D8*55mm, 100% new, 701020031548",,36.0,Pieces,0.0,550.04,,,
2025-10-15,越南,中国,CÔNG TY TNHH KIJO BATTERY VIETNAM,KIJO POWER SHENZHEN CO LTD,"Lot B14.1, Road N12, Thanh Thanh Cong Industrial Park, Trang Bang Ward, Tay Ninh Province, Vietnam","1109 ROOM, BLOCK 4, CHONGWEN GARDEN, NO.1TANGLING ROAD,FUGUANG COMMUNITY, TAOYUAN STREET, NANSHAN DISTRICT, SHENZHEN, GUANGDONG",,,,China,,,,84821000,"SLIDER-Con trượt bằng sắt, có cơ cấu ổ bi bên trong, dùng cho thanh trượt tuyến tính, mã: GHW15CC, hiệu: SHAC, kích thước: 61*47*20mm, mới 100%,SLIDER-the slider of iron, structure, ball bearings inside, used for linear sliders, code: GHW15CC, brand: SHAC, size: 61*47*20mm, 100% new",,40.0,Pieces,0.0,550.0,,,
2025-11-19,印度,中国,AMAFHH SONS,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTD,"2ND FLOOR, 71 NAGDEVI CROSS LANE,,  N/A","NO.97,XIANXIA ROAD,NANMING MOUNTAIN STREET, LIANDU ZONE,LISHUI CITY LI SHUI CITY, Zhejiang, CHINA CHINA",,,,China (CN),,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SBR16LUU LINEAR MOTION BEARINGS SBR16LUU,,200.0,NOS,0.0,550.0,,,
2025-06-19,越南,中国,CÔNG TY TNHH JADE M - TECH,WUXI J WELL PRECISION MACHINERY CO LTD,"Land Lot No. Tt3-09, Land Block, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam.","YANGSHI CHUXIN INDUSTRIAL PARK, LUOSHE TOWN, HUISHAN DISTRICT, WUXI CITY, CN",,,,China,,,,84821000,"Con trượt HGW25CC bộ phận của thanh tuyến tính dẫn hướng, bằng thép,có ổ bi,,không hiệu,,phụ tùng máy gia công kim loại. NSX: Wuxi J-Well, mới 100%,HGW25CC linear guide rail part, steel, with ball bearing, no brand, metalworking machine spare part. Manufacturer: Wuxi J-Well, 100% new",,100.0,Pieces,0.0,550.0,,,
2025-08-08,印度,中国台湾,FLURO ENGINEERING PRIVATE LIMITED,HIWIN TECHNOLOGIES CORP,,,,,,TAIWAN,,,SAHAR AIR CARGO ACC ,84821011,HIWIN LINEAR BEARING CRBA 300 25 WW C8 P5(B2500XE-01)(F00XE1)(AD007EM1 Stock-08/0807/2025/SYNTHESIS)HIWIN LINEAR BEARING CRBA 300 25 WW C8 P5(B2500XE-01)(F00XE1,,1.0,NOS,0.0,549.85,,,
2025-05-02,印度,中国,INDO MIM LIMITED,DONGGUAN YHD SUPPLY CHAINMANAGEMENT CO LTD,"213/(539/A), STREET.NO.7, LANE.NO.2 HIMAYAT NAGAR, ",,,,,CHINA,,Shanghai,BANGALORE ACC (INBLR4),84828000,"FLANGE LINEAR BEARING(NICKEL-PLATED),LMG13-D25,44PCS(JIGS &FIXTURE PARTS)FLANGE LINEAR BEARING(NICKEL-PLATED),LMG13-D25,44PCS(JIGS &",,44.0,NOS,0.0,549.7907,073N2IEBSWESN,,
2025-03-08,印度,中国,SANGHVI AUTOMATION,LISHUI GREENLEAF AUTOMATIC TECHNOLOGY CO LTD,"GALA NO. F/106 TOP CLASS ENCLAVE, FIRST FLOOR BHOIDAPADA NAKA, SATIVALI ROAD, VASAI EAST",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR BEARING LMES 25 LINEAR BEARING LMES 25,,200.0,NOS,0.0,549.5995,C5QXKO170YH8B,,
2025-04-03,越南,中国,CÔNG TY TNHH MISUMI VIỆT NAM - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,MISUMI CHINA PRECISION MACHINERY TRADING CO LTD,"Room 901, 9th Floor, Sacom-Chip Sang Building, Lot T2-4, Street D1, High-Tech Park, Tan Phu Ward, Thu Duc City, Ho Chi Minh City","NO.1058 DILING RD, FENGXIAN DIST, SHANGHAI, CHINA, CN",,,,China,,,,84828000,"Thanh trượt tuyến tính có ổ bi, nhãn hiệu MISUMI, mới 100%, code: E-GMLG15-110,Linear slide with ball bearing, MISUMI brand, 100% new, code: E-GMLG15-110",,100.0,Pieces,0.0,549.479,,,
2025-07-17,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land Lot No. Tt3-09, Land Block, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam.","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, ZZ",,,,Japan,,,,84821000,"Thanh tuyến tính dẫn hướng Y-S2AB:HSR25B2SSC0E-738LH-II bằng thép, gồm thanh trượt dài 738mm và con trượt, có ổ bi,hiệu THK, phụ tùng máy gia công kim loại. NSX: THK, mới 100%,Linear guide bar Y-S2AB:HSR25B2SSC0E-738LH-II made of steel, including 738mm long slide bar and slider, with ball bearing, THK brand, metal processing machine spare part. Manufacturer: THK, 100% new",,1.0,Set,0.0,549.0,,,
2025-04-28,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Land plot number TT3-09, Land Stuck Area, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam","NO.1, LANE 333, MINYI ST., FUAN VILLAGE, SIOUSHUEI TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Japan,,,,84821000,"Thanh tuyến tính dẫn hướng Y-S2AB:HSR25B2SSC0E-738LH-II bằng thép, gồm thanh trượt dài 738mm và con trượt, có ổ bi, phụ tùng máy gia công kim loại. NSX: THK, mới 100%,Y-S2AB:HSR25B2SSC0E-738LH-II steel linear guide bar, including 738mm long slide bar and slider, with ball bearing, metalworking machine spare part. Manufacturer: THK, 100% new",,1.0,Set,0.0,549.0,,,
2025-08-08,越南,中国台湾,CÔNG TY TNHH JADE M - TECH,CHUN LOUNG CO LTD,"Lot No. Tt3-09, Dat Ket Area, Lien Mac Ward, Bac Tu Liem District, Hanoi City, Vietnam","NO.1, LANE 333,MINYI ST, FUAN VILLAGE SIOUSHUEI  TOWNSHIP, CHANGHUA COUNTY 50444, TAIWAN, TW",,,,Japan,,,,84821000,"Thanh tuyến tính dẫn hướng Y-S2AB:HSR25B2SSC0E-738LH-II bằng thép, gồm thanh trượt dài 738mm và con trượt, có ổ bi, phụ tùng máy gia công kim loại. NSX: THK, mới 100%,Rod linear guide Y-S2AB:HSR25B2SSC0E-738LH-II steel, including slider length 738mm and the slide has ball bearings, machine parts metal machining. MANUFACTURER: THK, new 100%",,1.0,Set,0.0,549.0,,,
2025-01-13,印度,中国,AXIS TECHNOLOGIES,ZHEJIANG JINGRUI INTELLIGENT TRANSMISSION CO LTD,"207, ARIHANT TOWER, 2ND FLOOR,83 V. V .CHANDAN STREET, MUMBAI, ",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS LMF80UU LINEAR MOTION BEARINGS LMF80UU,,20.0,PCS,0.0,548.998,Y1D7BE3Q2SBOJ,,
2025-02-19,印度,中国,SGS TRADE IMPEX,LINYI GUANDING IMPORT AND EXPORT CO LTD,"11, NARAYAN DHURU X LANE,  4TH FLOOR, ",,,,,CHINA,,Qingdao,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SME 30 L UU LINEAR MOTION BEARINGS SME 30 L UU,,100.0,PCS,0.0,548.5821,DTACQM16K09IF,,
2025-02-24,印度,中国台湾,AMARA RAJA ENERGY & MOBILITY LIMITED,HITEC AUTOMATION CO LTD,RENIGUNTA CUDDAPAH RD  N/A,,,,,TAIWAN,,Taiyuan,CHENNAI AIR CARGO ACC (INMAA4),84821090,"LINEAR BEARING (PO#2119014745) RUBBER HOSE (CLEAR, 15.2M/PC) (PO#2119014541)",,2.0,NOS,0.0,546.9255,BXWUC6SYDILUP,,
2025-07-25,越南,中国,CÔNG TY TNHH MISUMI VIỆT NAM - CHI NHÁNH THÀNH PHỐ HỒ CHÍ MINH,MISUMI CHINA PRECISION MACHINERY TRADING CO LTD,"Room 901, 9th Floor, Sacom-Chip Sang Building, Lot T2-4, D1 Street, High-Tech Park, Tan Phu Ward, Thu Duc City, Ho Chi Minh City","NO.1058 DILING RD, FENGXIAN DIST, SHANGHAI, CHINA, ZZ",,,,China,,,,84828000,"Thanh trượt tuyến tính có ổ bi, nhãn hiệu MISUMI, mới 100%, code: E-GMLG15-110,Linear slide with ball bearing, MISUMI brand, 100% new, code: E-GMLG15-110",,100.0,Pieces,0.0,546.633,,,
2025-03-08,印度,中国,SANGHVI AUTOMATION,LISHUI GREENLEAF AUTOMATIC TECHNOLOGY CO LTD,"GALA NO. F/106 TOP CLASS ENCLAVE, FIRST FLOOR BHOIDAPADA NAKA, SATIVALI ROAD, VASAI EAST",,,,,CHINA,,Ningbo,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR BEARING SC 20 UU LINEAR BEARING SC 20 UU,,500.0,NOS,0.0,546.4768,C5QXKO170YH8B,,
2025-04-18,印度,中国,RAGHAV BEARING ENTERPRISES,CHANGZHOU FOLEVO PRECISION,"Shop No 63, First Floor, GB Road Contact No: 918743097367",,,,,CHINA,,Shanghai,ICD PATPARGANJ,84828000,LINEAR BEARING (SBR30 LUU) LINEAR BEARING (SBR30 LUU),,100.0,PCS,0.0,546.111,4Y2G4RZSTRR8H,,
2025-06-17,印度,中国台湾,FLURO ENGINEERING PRIVATE LIMITED,HIWIN TECHNOLOGIES CORP,"A/3, DEVASHISH, NITYANAND COLONY  AMRUT NAGAR,GHATKOPAR WEST, ",,,,,TAIWAN,,KAOHSIUNG,NHAVA SHEVA SEA (INNSA1),84821011,HIWIN LINEAR BEARING: CRBA 025 08 WW C1 P5(B2500JF-01)(F00JF1)(AD007SB1 FEPL/ Stock-16/1604/2025 /SVP)HIWIN SPARE PARTS: HG45-ZZ-KIT A4(Z25001D-05)(D2300GA4 FEPL/,,8.0,NOS,0.0,545.909,4YZF3NXXJBWMG,,
2025-11-05,印度,中国,AXIS TECHNOLOGIES,YIBOYUAN LINQING CITY PRECISION MACHINERY CO L,"207, ARIHANT TOWER, 2ND FLOOR,83 V. V .CHANDAN STREET, MUMBAI, ","TD INDUSTRIAL PARK, BACHALU TOWN LI NQING CITY, LIAOCHENG CITY, SHANDON G PROVINCE LIAOCHENG, Shandong, CHI CHINA",,,,China (CN),,Qingdao,NHAVA SHEVA SEA (INNSA1),84828000,LINEAR MOTION BEARINGS SC50UU LINEAR MOTION BEARINGS SC50UU,,50.0,NOS,0.0,545.58,,,
2025-10-18,印度,中国,NEEDLES BEARINGS INDIA,YIBO YUAN LINQING CITY PRECISION,,"MACHINERY CO LTD,ADDRESS.INDUSTRIAL PARK,BACHALU TOWN ,LINQING CITY LIAOCHENG CITY,SHANDONG PROVINCE CHINA",,,,China (CN),,Qingdao,Chennai  ,84821090,LINEAR BEARING -PART NO SBR30UU LINEAR SLIDER -PART NO SBR25UU,,200.0,PCS,0.0,545.12,,,
2025-09-23,印度,中国,NXV BEARINGS PRIVATE LIMITED,NINGBO HUAYI IMP & EXP CO LTD,77 G B ROAD 2ND FLOOR,"ROOM 12-7/8, HUAHONG INTERNATIONAL CENTER, NO717 ZHONGXING ROAD, JIANG DONG DISTRICT, NINGBO, CHINA CHINA",,,,China (CN),,Qingdao,,84828000,"SC40UU, LINEAR BEARING, U/WT.- 1.427 (FOR INDUSTRIAL USE) SC40UU, LINEAR BEARING, U/WT.- 1.427 (FOR INDUSTRIAL USE)",,96.0,NOS,0.0,544.87,,,
2025-10-25,印度,中国,RHD ENTERPRISE,CIXI HUIBO IMPORT AND EXPORT CO LTD,,"ROOM 305 BUILDING NO.1 FENGZEWAN,ZH OUXIANG TOWN,CIXI SDNF CHINA",,,,China (CN),,Ningbo,NHAVA SHEVA SEA (INNSA1),84821090,LINEAR BLOCK BEARING HGH30CA LINEAR BEARING LM8UU,,100.0,PCS,0.0,544.69,,,
2025-05-27,印度,中国,THE BALL BEARING TRADERS,ZHEJIANG SIQIANG BEARING MANUFACTURE CO LTD,"NO.8/1,KRISHNASAI MANSION,N.R.RD,K  ALASIPALYAM, NEW EXTN. ",,,,,CHINA,,Ningbo,Chennai  ,84828000,LINEAR BEARINGS-LMH20 UU LINEAR BEARINGS-LMH20 UU,,500.0,NOS,0.0,544.5592,BNUI4YICVJ80K,,
2025-11-01,印度,中国,RAGHAV BEARING ENTERPRISES,CHANGZHOU FOLEVO PRECISION,"Shop No 63, First Floor, GB Road Contact No: 918743097367","MACHINERY CO., LTD NO. 288, XIAXI WEST ROAD, JIAZE TOWN, WUJIN CHANGZHOU CITY, JIANGSU CHINA, CHINA",,,,China (CN),,Shanghai,ICD PATPARGANJ,84828000,LINEAR BEARING SFY2525 LINEAR BEARING SFY2525,,50.0,PCS,0.0,543.65,,,
